scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,1,accumulate,fixed_ratio,0.01,0,fixed,0.10033333333333333,30000,0,0.0,0.057675,0.8806030639539596,0.8248424569129147,0.8518111964873765,0.9625546546972522,37693,2307,1473,10864,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.997,4000,0.78,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,0,recalibrated,0.4146666666666667,30000,0,0.0,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,1,fixed,0.10033333333333333,30015,15,0.0004997501249375312,0.065875,0.8744427332414687,0.8036951501154734,0.8375776397515527,0.9590668365485937,37365,2635,1549,10788,15,206.0,181460.0,1344.957926,15,206.0,181460.0,1344.957926,True,False,0.8632695411574821,4337,0.9965,4000,0.7645,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,1,recalibrated,0.22666666666666666,30015,15,0.0004997501249375312,0.00995,0.8601767042230688,0.9638510445049955,0.9090675461515398,0.9590668365485937,39602,398,1725,10612,15,206.0,181460.0,1344.957926,15,206.0,181460.0,1344.957926,True,False,0.8351394973483975,4337,0.996,4000,0.7515,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,2,fixed,0.10033333333333333,30030,30,0.000999000999000999,0.054825,0.8745237902245279,0.8310737944846711,0.8522453493423912,0.9569253282807814,37807,2193,1548,10789,30,395.0,361279.0,2638.693445,15,189.0,179819.0,1293.735519,True,False,0.8662670048420568,4337,0.9965,4000,0.7615,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,2,recalibrated,0.3453333333333333,30030,30,0.000999000999000999,0.009875,0.847856042798087,0.9636112390603409,0.9020351845463953,0.9569253282807814,39605,395,1877,10460,30,395.0,361279.0,2638.693445,15,189.0,179819.0,1293.735519,True,False,0.8097763430943048,4337,0.9945,4000,0.7425,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,3,fixed,0.10033333333333333,30045,45,0.0014977533699450823,0.0584,0.8799546080894869,0.8229229836264402,0.8504837635630068,0.9735584461376348,37664,2336,1481,10856,45,562.0,529071.0,3647.745266,15,167.0,167792.0,1009.051821,True,False,0.8715702098224579,4337,0.99675,4000,0.77225,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,3,recalibrated,0.31696349823976283,30045,45,0.0014977533699450823,0.009925,0.8510172651373916,0.963564610866373,0.9038006284164766,0.9735584461376348,39603,397,1838,10499,45,562.0,529071.0,3647.745266,15,167.0,167792.0,1009.051821,True,False,0.8132349550380448,4337,0.9955,4000,0.7475,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,4,fixed,0.10033333333333333,30061,61,0.0020292072785336483,0.072575,0.8770365566993596,0.7884573344020986,0.8303914044512662,0.9605958701467131,37097,2903,1517,10820,61,758.0,697360.0,4902.984947999999,16,196.0,168289.0,1255.239682,True,False,0.870186765044962,4337,0.99575,4000,0.76575,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,4,recalibrated,0.4026666666666667,30061,61,0.0020292072785336483,0.00995,0.8501256383237416,0.9634392798089289,0.9032424751324118,0.9605958701467131,39602,398,1849,10488,61,758.0,697360.0,4902.984947999999,16,196.0,168289.0,1255.239682,True,False,0.8125432326492967,4337,0.99525,4000,0.74575,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,5,fixed,0.10033333333333333,30076,76,0.0025269317728421332,0.04835,0.8823863175812596,0.8491419656786271,0.8654450053662996,0.9729310792737295,38066,1934,1451,10886,76,945.0,857572.0,6130.855694999999,15,187.0,160212.0,1227.870747,True,False,0.8768734148028591,4337,0.99675,4000,0.774,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,5,recalibrated,0.4695238095238095,30076,76,0.0025269317728421332,0.009625,0.8432357947637189,0.96431219873934,0.899718918918919,0.9729310792737295,39615,385,1934,10403,76,945.0,857572.0,6130.855694999999,15,187.0,160212.0,1227.870747,True,False,0.7975559142264238,4337,0.9945,4000,0.7415,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,6,fixed,0.10033333333333333,30091,91,0.0030241600478548404,0.040925,0.8858717678528005,0.8697278370205316,0.8777255752318999,0.9770189450433655,38363,1637,1408,10929,91,1122.0,1027210.0,7235.749829999999,15,177.0,169638.0,1104.894135,True,False,0.8584274844362463,4337,0.99675,4000,0.80475,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,6,recalibrated,0.2549084249084249,30091,91,0.0030241600478548404,0.00955,0.8569344249007051,0.9651268942851926,0.9078184706539006,0.9770189450433655,39618,382,1765,10572,91,1122.0,1027210.0,7235.749829999999,15,177.0,169638.0,1104.894135,True,False,0.8291445699792483,4337,0.99575,4000,0.74825,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,7,fixed,0.10033333333333333,30106,106,0.0035208928452800108,0.05855,0.8817378617167869,0.8228441754916793,0.8512736236647493,0.9609484305341656,37658,2342,1459,10878,106,1301.0,1197495.0,8253.856883999999,15,179.0,170285.0,1018.107054,True,False,0.8722619322112058,4337,0.99675,4000,0.777,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,7,recalibrated,0.36199999999999993,30106,106,0.0035208928452800108,0.0099,0.8470454729674961,0.9634888438133874,0.9015226674718544,0.9609484305341656,39604,396,1887,10450,106,1301.0,1197495.0,8253.856883999999,15,179.0,170285.0,1018.107054,True,False,0.8042425639843209,4337,0.99625,4000,0.74425,4000,,cicids
s0,rf,1,accumulate,fixed_ratio,0.01,8,fixed,0.10033333333333333,30121,121,0.004017130905348428,0.033575,0.878252411445246,0.889719165708655,0.8839486028961862,0.9668586447272433,38657,1343,1502,10835,121,1773.0,1586450.0,9250.168027999998,15,472.0,388955.0,996.311144,True,False,0.8651141341941434,4337,0.99675,4000,0.774,4000,,cicids
