scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
control,rf,2,0.0,0,fixed,0.11599999999999999,30000,0,0.0,0.05865,0.8708762259868688,0.8207792207792208,0.8450859322767137,0.9692105161303396,37654,2346,1593,10744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8600415033433249,4337,0.99675,4000,0.75675,4000,,cicids
control,rf,2,0.0,0,recalibrated,0.3502222222222222,30000,0,0.0,0.009825,0.8430736807976007,0.9635908838243469,0.8993126107820675,0.9692105161303396,39607,393,1936,10401,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8060871570209822,4337,0.99525,4000,0.731,4000,,cicids
control,rf,2,0.0,1,fixed,0.11599999999999999,30000,0,0.0,0.0486,0.880846234903137,0.8482554055108891,0.8642436774296167,0.957859909216179,38056,1944,1470,10867,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8577357620474982,4337,0.99675,4000,0.79,4000,,cicids
control,rf,2,0.0,1,recalibrated,0.2753333333333333,30000,0,0.0,0.01,0.8306719623895599,0.9624342599549212,0.891711986077877,0.957859909216179,39600,400,2089,10248,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8263776804242564,4337,0.9955,4000,0.6705,4000,,cicids
control,rf,2,0.0,2,fixed,0.11599999999999999,30000,0,0.0,0.073625,0.8758207019534733,0.7858181818181819,0.8283819526967455,0.9641206452135852,37055,2945,1532,10805,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8664975789716394,4337,0.9965,4000,0.76525,4000,,cicids
control,rf,2,0.0,2,recalibrated,0.42028571428571426,30000,0,0.0,0.01,0.8033557590986463,0.9612064785180875,0.8752207700459201,0.9641206452135852,39600,400,2426,9911,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.804934286373069,4337,0.99475,4000,0.61025,4000,,cicids
control,rf,2,0.0,3,fixed,0.11599999999999999,30000,0,0.0,0.029525,0.872902650563346,0.9011715481171548,0.8868118746654589,0.9540841341087785,38819,1181,1568,10769,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8628083928983168,4337,0.997,4000,0.75975,4000,,cicids
control,rf,2,0.0,3,recalibrated,0.4078095238095238,30000,0,0.0,0.009675,0.8208640674394099,0.9631919345634392,0.8863507067524398,0.9540841341087785,39613,387,2210,10127,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8056260087618169,4337,0.9955,4000,0.66275,4000,,cicids
control,rf,2,0.0,4,fixed,0.11599999999999999,30000,0,0.0,0.041775,0.8673097187322688,0.8649260366987309,0.86611623765582,0.954281042798087,38329,1671,1637,10700,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8485127968641918,4337,0.99675,4000,0.75825,4000,,cicids
control,rf,2,0.0,4,recalibrated,0.43199999999999994,30000,0,0.0,0.0099,0.8412904271703007,0.9632482598607889,0.8981481481481481,0.954281042798087,39604,396,1958,10379,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8017062485589117,4337,0.9945,4000,0.731,4000,,cicids
