scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,4,accumulate,fixed_ratio,0.005,0,fixed,0.05549756437540054,30000,0,0.0,0.0555,0.8663370349355597,0.8280136349550666,0.8467419290948703,0.9802114259949745,37780,2220,1649,10688,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8669587272308047,4337,0.99675,4000,0.73525,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,0,recalibrated,0.45792824029922485,30000,0,0.0,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,1,fixed,0.05549756437540054,30008,8,0.00026659557451346307,0.036325,0.872902650563346,0.881116020291278,0.87699010546032,0.9828420402042636,38547,1453,1568,10769,8,176.59238823644958,691937.259081088,3.6368780724704957,8,176.59238823644958,691937.259081088,3.6368780724704957,True,False,0.8699561909153793,4337,0.99675,4000,0.75225,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,1,recalibrated,0.39206525683403015,30008,8,0.00026659557451346307,0.00755,0.7946826619113236,0.9701167623194142,0.8736799893062426,0.9828420402042636,39698,302,2533,9804,8,176.59238823644958,691937.259081088,3.6368780724704957,8,176.59238823644958,691937.259081088,3.6368780724704957,True,False,0.7998616555222504,4337,0.99575,4000,0.588,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,2,fixed,0.05549756437540054,30015,15,0.0004997501249375312,0.041325,0.8724163086649915,0.8668653350515464,0.8696319638023674,0.9845021875253303,38347,1653,1574,10763,15,763.4739836249748,1054601.93996023,308.8602950108028,7,586.8815953885253,362664.6808791419,305.2234169383323,True,False,0.8664975789716394,4337,0.9965,4000,0.75475,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,2,recalibrated,0.20084843039512634,30015,15,0.0004997501249375312,0.009675,0.8386155467293507,0.9639429795956396,0.8969224100563502,0.9845021875253303,39613,387,1991,10346,15,763.4739836249748,1054601.93996023,308.8602950108028,7,586.8815953885253,362664.6808791419,305.2234169383323,True,False,0.8189993082776112,4337,0.996,4000,0.7025,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,3,fixed,0.05549756437540054,30023,23,0.0007660793391733005,0.0545,0.8672286617492097,0.830732199704946,0.8485881979695431,0.9830464233606225,37820,2180,1638,10699,23,1033.744055536286,1688911.0639131512,10313.541656036814,8,270.270071911311,634309.1239529214,10004.68136102601,True,False,0.8754899700253631,4337,0.99675,4000,0.72875,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,3,recalibrated,0.4153415560722351,30023,23,0.0007660793391733005,0.0093,0.7881170462835373,0.9631500742942051,0.8668865905848787,0.9830464233606225,39628,372,2614,9723,23,1033.744055536286,1688911.0639131512,10313.541656036814,8,270.270071911311,634309.1239529214,10004.68136102601,True,False,0.7816462992852202,4337,0.995,4000,0.58825,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,4,fixed,0.05549756437540054,30030,30,0.000999000999000999,0.0511,0.863905325443787,0.8390804597701149,0.8513119533527697,0.9823986210180757,37956,2044,1679,10658,30,1955.311604816727,8620967.02954777,20316.15294613497,7,921.567549280441,6932055.965634618,10002.611290098155,True,False,0.8685727461378834,4337,0.997,4000,0.72575,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
a1,xgboost,4,accumulate,fixed_ratio,0.005,4,recalibrated,0.3269520103931427,30030,30,0.000999000999000999,0.0071,0.7957364026910918,0.9718839718839719,0.8750334254389873,0.9823986210180757,39716,284,2520,9817,30,1955.311604816727,8620967.02954777,20316.15294613497,7,921.567549280441,6932055.965634618,10002.611290098155,True,False,0.802167396818077,4337,0.99575,4000,0.58875,4000,1.5,cicids,1.0571966475402006,0.8280002572155463,1.343092245866199,151
