scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
control,xgboost,4,0.0,0,fixed,0.05549756437540054,30000,0,0.0,0.0555,0.8663370349355597,0.8280136349550666,0.8467419290948703,0.9802114259949745,37780,2220,1649,10688,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8669587272308047,4337,0.99675,4000,0.73525,4000,,cicids
control,xgboost,4,0.0,0,recalibrated,0.45792824029922485,30000,0,0.0,0.0081,0.79411526302991,0.9679873530283569,0.8724730608246504,0.9802114259949745,39676,324,2540,9797,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.9955,4000,0.586,4000,,cicids
control,xgboost,4,0.0,1,fixed,0.05549756437540054,30000,0,0.0,0.04945,0.8747669611737051,0.8451057165231011,0.8596805671725016,0.9809731306233282,38022,1978,1545,10792,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8711090615632926,4337,0.99675,4000,0.75675,4000,,cicids
control,xgboost,4,0.0,1,recalibrated,0.38516539335250854,30000,0,0.0,0.0053,0.8319688741185053,0.9797632684230623,0.8998378117739885,0.9809731306233282,39788,212,2073,10264,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.804934286373069,4337,0.99575,4000,0.6975,4000,,cicids
control,xgboost,4,0.0,2,fixed,0.05549756437540054,30000,0,0.0,0.046425,0.8747669611737051,0.8531899754921337,0.8638437525014007,0.9840449815595363,38143,1857,1545,10792,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8715702098224579,4337,0.99675,4000,0.75625,4000,,cicids
control,xgboost,4,0.0,2,recalibrated,0.24742724001407623,30000,0,0.0,0.00995,0.836183837237578,0.9628523427291394,0.895058782699232,0.9840449815595363,39602,398,2021,10316,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8070094535393129,4337,0.99575,4000,0.70825,4000,,cicids
control,xgboost,4,0.0,3,fixed,0.05549756437540054,30000,0,0.0,0.065275,0.8695793142579233,0.8042581902691356,0.8356441813366567,0.9820301653562454,37389,2611,1609,10728,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8724925063407886,4337,0.99675,4000,0.73925,4000,,cicids
control,xgboost,4,0.0,3,recalibrated,0.45901498198509216,30000,0,0.0,0.009975,0.7873064764529464,0.9605419303797469,0.8653392133279879,0.9820301653562454,39601,399,2624,9713,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7867189301360388,4337,0.995,4000,0.58025,4000,,cicids
control,xgboost,4,0.0,4,fixed,0.05549756437540054,30000,0,0.0,0.044125,0.8768744427332414,0.859731383612811,0.8682182985553772,0.9845703979897868,38235,1765,1519,10818,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8715702098224579,4337,0.99675,4000,0.76275,4000,,cicids
control,xgboost,4,0.0,4,recalibrated,0.19495773315429688,30000,0,0.0,0.009425,0.8471265299505553,0.9651828592537864,0.902309518670408,0.9845703979897868,39623,377,1886,10451,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.839520405810468,4337,0.996,4000,0.7065,4000,,cicids
control,xgboost,4,0.0,5,fixed,0.05549756437540054,30000,0,0.0,0.048825,0.863905325443787,0.8451351994290699,0.8544171877505211,0.9822303376023345,38047,1953,1679,10658,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8664975789716394,4337,0.99675,4000,0.72825,4000,,cicids
control,xgboost,4,0.0,5,recalibrated,0.30607402324676514,30000,0,0.0,0.008925,0.7981681121828645,0.9650137201097608,0.8736968191295861,0.9822303376023345,39643,357,2490,9847,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8109292137422182,4337,0.996,4000,0.5865,4000,,cicids
control,xgboost,4,0.0,6,fixed,0.05549756437540054,30000,0,0.0,0.04925,0.8708762259868688,0.8450526978134341,0.8577701488962517,0.98044082536273,38030,1970,1593,10744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8618860963799861,4337,0.99675,4000,0.75475,4000,,cicids
control,xgboost,4,0.0,6,recalibrated,0.3780088722705841,30000,0,0.0,0.008725,0.8274296830671962,0.966941365918348,0.8917620337206255,0.98044082536273,39651,349,2129,10208,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7980170624855891,4337,0.9945,4000,0.69225,4000,,cicids
control,xgboost,4,0.0,7,fixed,0.05549756437540054,30000,0,0.0,0.021375,0.8690119153765097,0.9261402902557014,0.8966670848492452,0.9857664859771419,39145,855,1616,10721,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8600415033433249,4337,0.997,4000,0.75075,4000,,cicids
control,xgboost,4,0.0,7,recalibrated,0.22462423145771027,30000,0,0.0,0.009975,0.8046526708275918,0.9613596746077862,0.8760534792392888,0.9857664859771419,39601,399,2410,9927,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.827991699331335,4337,0.996,4000,0.588,4000,,cicids
control,xgboost,4,0.0,8,fixed,0.05549756437540054,30000,0,0.0,0.040325,0.8793061522250142,0.8705561351416419,0.874909266876361,0.9812474112426035,38387,1613,1489,10848,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8720313580816232,4337,0.99675,4000,0.76975,4000,,cicids
control,xgboost,4,0.0,8,recalibrated,0.330761194229126,30000,0,0.0,0.00985,0.8315635892032098,0.9630151131136769,0.8924749891257068,0.9812474112426035,39606,394,2078,10259,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.803550841595573,4337,0.99575,4000,0.69775,4000,,cicids
control,xgboost,4,0.0,9,fixed,0.05549756437540054,30000,0,0.0,0.044425,0.8767933857501824,0.8589010639987296,0.8677550038105171,0.9841963200129691,38223,1777,1520,10817,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8791791560986857,4337,0.99675,4000,0.75425,4000,,cicids
control,xgboost,4,0.0,9,recalibrated,0.22364172339439392,30000,0,0.0,0.01,0.8369133500851098,0.9627039627039627,0.895412366663776,0.9841963200129691,39600,400,2012,10325,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8146183998155407,4337,0.99575,4000,0.70225,4000,,cicids
control,xgboost,4,0.0,10,fixed,0.05549756437540054,30000,0,0.0,0.043225,0.8767123287671232,0.8621761658031089,0.8693834900731452,0.9808888374402205,38271,1729,1521,10816,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8745676735070325,4337,0.9965,4000,0.75925,4000,,cicids
control,xgboost,4,0.0,10,recalibrated,0.3699904680252075,30000,0,0.0,0.006025,0.8288076517792008,0.9769730556086375,0.8968118230057448,0.9808888374402205,39759,241,2112,10225,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8042425639843209,4337,0.99575,4000,0.6885,4000,,cicids
control,xgboost,4,0.0,11,fixed,0.05549756437540054,30000,0,0.0,0.0577,0.8780092404960688,0.8243531202435312,0.8503355968128116,0.9829079506768258,37692,2308,1505,10832,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8766428406732765,4337,0.99675,4000,0.76075,4000,,cicids
control,xgboost,4,0.0,11,recalibrated,0.5272194147109985,30000,0,0.0,0.00855,0.7915214395720191,0.9661620658949243,0.8701657458563535,0.9829079506768258,39658,342,2572,9765,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7991699331335024,4337,0.99375,4000,0.581,4000,,cicids
control,xgboost,4,0.0,12,fixed,0.05549756437540054,30000,0,0.0,0.039475,0.8825484315473778,0.8733456324697201,0.8779229156587648,0.9836722339304531,38421,1579,1449,10888,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8759511182845284,4337,0.99675,4000,0.7755,4000,,cicids
control,xgboost,4,0.0,12,recalibrated,0.2975021004676819,30000,0,0.0,0.009625,0.8374807489665235,0.9640757674722403,0.8963303548191203,0.9836722339304531,39615,385,2005,10332,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8187687341480286,4337,0.99525,4000,0.7,4000,,cicids
control,xgboost,4,0.0,13,fixed,0.05549756437540054,30000,0,0.0,0.041,0.8667423198508551,0.8670234330657586,0.8668828536684232,0.9806889792899408,38360,1640,1644,10693,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8738759511182845,4337,0.99675,4000,0.729,4000,,cicids
control,xgboost,4,0.0,13,recalibrated,0.31940096616744995,30000,0,0.0,0.0094,0.7984112831320418,0.9632309798552708,0.8731108451890264,0.9806889792899408,39624,376,2487,9850,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8109292137422182,4337,0.9955,4000,0.58775,4000,,cicids
control,xgboost,4,0.0,14,fixed,0.05549756437540054,30000,0,0.0,0.054875,0.8741185053092324,0.830880653363125,0.8519513351240322,0.9823132133014509,37805,2195,1553,10784,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8711090615632926,4337,0.99675,4000,0.75475,4000,,cicids
control,xgboost,4,0.0,14,recalibrated,0.4544508457183838,30000,0,0.0,0.00995,0.8249979735754235,0.9623676248108926,0.8884039628158688,0.9823132133014509,39602,398,2159,10178,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7834908923218815,4337,0.995,4000,0.7,4000,,cicids
control,xgboost,4,0.0,15,fixed,0.05549756437540054,30000,0,0.0,0.04045,0.8715246818513415,0.869199676637025,0.8703606265430849,0.9820673066790954,38382,1618,1585,10752,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8611943739912382,4337,0.9965,4000,0.75775,4000,,cicids
control,xgboost,4,0.0,15,recalibrated,0.17239437997341156,30000,0,0.0,0.0098,0.8446137634757235,0.9637439881613022,0.9002548706207611,0.9820673066790954,39608,392,1917,10420,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8277611252017524,4337,0.99625,4000,0.71125,4000,,cicids
control,xgboost,4,0.0,16,fixed,0.05549756437540054,30000,0,0.0,0.034275,0.8730647645294642,0.8870861472574535,0.880019608644144,0.9842358596093054,38629,1371,1566,10771,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8635001152870648,4337,0.99675,4000,0.75975,4000,,cicids
control,xgboost,4,0.0,16,recalibrated,0.2620048522949219,30000,0,0.0,0.005925,0.8278349679824917,0.9773205741626795,0.8963882915697547,0.9842358596093054,39763,237,2124,10213,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7894858196910307,4337,0.9955,4000,0.70175,4000,,cicids
