scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
control,xgboost,1,0.0,0,fixed,0.07376851886510849,30000,0,0.0,0.037675,0.8716867958174597,0.8770899600358861,0.8743800308968209,0.9807415579152144,38493,1507,1583,10754,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8731842287295365,4337,0.99675,4000,0.745,4000,,cicids
control,xgboost,1,0.0,0,recalibrated,0.29643574357032776,30000,0,0.0,0.00875,0.8339142417119235,0.9670990787742056,0.895582154515778,0.9807415579152144,39650,350,2049,10288,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.9955,4000,0.70025,4000,,cicids
control,xgboost,1,0.0,1,fixed,0.07376851886510849,30000,0,0.0,0.04275,0.8626084137148415,0.8615608808290155,0.8620843290534246,0.9826036435113885,38290,1710,1695,10642,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.86741987548997,4337,0.99675,4000,0.72325,4000,,cicids
control,xgboost,1,0.0,1,recalibrated,0.3008190989494324,30000,0,0.0,0.009975,0.79857339709816,0.9610769681006731,0.8723215866831947,0.9826036435113885,39601,399,2485,9852,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8083928983168088,4337,0.996,4000,0.5905,4000,,cicids
control,xgboost,1,0.0,2,fixed,0.07376851886510849,30000,0,0.0,0.04735,0.8741185053092324,0.8506073513172425,0.8622026783929643,0.9818216827429683,38106,1894,1553,10784,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8715702098224579,4337,0.99675,4000,0.75425,4000,,cicids
control,xgboost,1,0.0,2,recalibrated,0.29621249437332153,30000,0,0.0,0.00995,0.8482613277133825,0.9633618705698241,0.902155172413793,0.9818216827429683,39602,398,1872,10465,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8155406963338714,4337,0.99525,4000,0.73675,4000,,cicids
control,xgboost,1,0.0,3,fixed,0.07376851886510849,30000,0,0.0,0.04455,0.8595282483585961,0.8561278863232682,0.8578246976499615,0.9807756839182946,38218,1782,1733,10604,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8669587272308047,4337,0.99675,4000,0.71425,4000,,cicids
control,xgboost,1,0.0,3,recalibrated,0.3866414427757263,30000,0,0.0,0.0088,0.79589851665721,0.9653918002163012,0.8724897814110538,0.9807756839182946,39648,352,2518,9819,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8017062485589117,4337,0.99575,4000,0.58975,4000,,cicids
control,xgboost,1,0.0,4,fixed,0.07376851886510849,30000,0,0.0,0.026225,0.872821593580287,0.9112295844969113,0.8916121553365903,0.9839102111534409,38951,1049,1569,10768,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8683421720083007,4337,0.9965,4000,0.754,4000,,cicids
control,xgboost,1,0.0,4,recalibrated,0.32037001848220825,30000,0,0.0,0.0081,0.8312393612709735,0.9693732867000662,0.8950078547739571,0.9839102111534409,39676,324,2082,10255,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8019368226884943,4337,0.9955,4000,0.69875,4000,,cicids
control,xgboost,1,0.0,5,fixed,0.07376851886510849,30000,0,0.0,0.038875,0.8757396449704142,0.8741807589610809,0.8749595076125688,0.9806513931668963,38445,1555,1533,10804,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8731842287295365,4337,0.99625,4000,0.758,4000,,cicids
control,xgboost,1,0.0,5,recalibrated,0.2565954029560089,30000,0,0.0,0.01,0.8521520629002188,0.9633464675158069,0.9043440860215055,0.9806513931668963,39600,400,1824,10513,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8233802167396818,4337,0.99575,4000,0.73975,4000,,cicids
control,xgboost,1,0.0,6,fixed,0.07376851886510849,30000,0,0.0,0.02705,0.8596093053416551,0.907418499187131,0.8828671328671328,0.9826885567804167,38918,1082,1732,10605,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8611943739912382,4337,0.99675,4000,0.72075,4000,,cicids
control,xgboost,1,0.0,6,recalibrated,0.15130726993083954,30000,0,0.0,0.006075,0.8422631109670098,0.9771487681023133,0.9047059335684123,0.9826885567804167,39757,243,1946,10391,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8240719391284298,4337,0.9965,4000,0.70775,4000,,cicids
control,xgboost,1,0.0,7,fixed,0.07376851886510849,30000,0,0.0,0.043075,0.8708762259868688,0.8617951391674019,0.8663118851798097,0.9813393116235714,38277,1723,1593,10744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8632695411574821,4337,0.99675,4000,0.75325,4000,,cicids
control,xgboost,1,0.0,7,recalibrated,0.42091330885887146,30000,0,0.0,0.005725,0.8027883602172328,0.9774005723872495,0.8815309301290609,0.9813393116235714,39771,229,2433,9904,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7961724694489278,4337,0.9955,4000,0.61725,4000,,cicids
control,xgboost,1,0.0,8,fixed,0.07376851886510849,30000,0,0.0,0.040675,0.860257761206128,0.8670751633986928,0.8636530089107702,0.9816769869092973,38373,1627,1724,10613,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8724925063407886,4337,0.9965,4000,0.71075,4000,,cicids
control,xgboost,1,0.0,8,recalibrated,0.39716020226478577,30000,0,0.0,0.00685,0.7893329010294237,0.9726328405912904,0.8714483869524363,0.9816769869092973,39726,274,2599,9738,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7901775420797786,4337,0.9955,4000,0.58225,4000,,cicids
control,xgboost,1,0.0,9,fixed,0.07376851886510849,30000,0,0.0,0.030075,0.8580692226635325,0.8979557214352363,0.8775594793998176,0.9838548239037043,38797,1203,1751,10586,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8641918376758128,4337,0.9965,4000,0.713,4000,,cicids
control,xgboost,1,0.0,9,recalibrated,0.3417787551879883,30000,0,0.0,0.009975,0.7992218529626327,0.9611073204015986,0.8727208355461143,0.9838548239037043,39601,399,2477,9860,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8093151948351395,4337,0.9955,4000,0.592,4000,,cicids
control,xgboost,1,0.0,10,fixed,0.07376851886510849,30000,0,0.0,0.05655,0.8722541946988733,0.8263073024648698,0.8486593059936909,0.9834854948528816,37738,2262,1576,10761,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8678810237491353,4337,0.99675,4000,0.7525,4000,,cicids
control,xgboost,1,0.0,10,recalibrated,0.3220822215080261,30000,0,0.0,0.006875,0.8409661992380644,0.9741784037558685,0.9026841258102406,0.9834854948528816,39725,275,1962,10375,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.7922527092460226,4337,0.99525,4000,0.7395,4000,,cicids
