scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,1,accumulate,fixed_ratio,0.005,0,fixed,0.10033333333333333,30000,0,0.0,0.057675,0.8806030639539596,0.8248424569129147,0.8518111964873765,0.9625546546972522,37693,2307,1473,10864,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.997,4000,0.78,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,0,recalibrated,0.4146666666666667,30000,0,0.0,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,1,fixed,0.10033333333333333,30008,8,0.00026659557451346307,0.05945,0.8757396449704142,0.8196024882415415,0.8467416434813276,0.9709969147685823,37622,2378,1533,10804,8,811.0,667619.0,294.275847,8,811.0,667619.0,294.275847,True,False,0.8722619322112058,4337,0.99675,4000,0.7585,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,1,recalibrated,0.22666666666666666,30008,8,0.00026659557451346307,0.01,0.8459917321877279,0.9630894158900064,0.9007508414602571,0.9709969147685823,39600,400,1900,10437,8,811.0,667619.0,294.275847,8,811.0,667619.0,294.275847,True,False,0.8342172008300669,4337,0.9965,4000,0.70825,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,2,fixed,0.10033333333333333,30015,15,0.0004997501249375312,0.062425,0.8758207019534733,0.812283867087656,0.8428565856702679,0.9560669459755208,37503,2497,1532,10805,15,854.0,673810.0,299.040214,7,43.0,6191.0,4.764367,True,False,0.87087848743371,4337,0.99675,4000,0.76025,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,2,recalibrated,0.45333333333333337,30015,15,0.0004997501249375312,0.00995,0.826294885304369,0.9624244712990937,0.889179641502028,0.9560669459755208,39602,398,2143,10194,15,854.0,673810.0,299.040214,7,43.0,6191.0,4.764367,True,False,0.7931750057643533,4337,0.99475,4000,0.69375,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,3,fixed,0.10033333333333333,30023,23,0.0007660793391733005,0.06095,0.880846234903137,0.816760616309658,0.8475937914359255,0.9785872831725703,37562,2438,1470,10867,23,979.0,696864.0,495.22545,8,125.0,23054.0,196.185236,True,False,0.8724925063407886,4337,0.9965,4000,0.77425,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,3,recalibrated,0.41333333333333333,30023,23,0.0007660793391733005,0.009925,0.8371565210342871,0.962983682983683,0.8956725349059058,0.9785872831725703,39603,397,2009,10328,23,979.0,696864.0,495.22545,8,125.0,23054.0,196.185236,True,False,0.7984782107447544,4337,0.995,4000,0.72125,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,4,fixed,0.10033333333333333,30030,30,0.000999000999000999,0.064675,0.8802788360217233,0.8076150814308024,0.8423828730995967,0.958834100672773,37413,2587,1477,10860,30,1057.0,740868.0,517.347161,7,78.0,44004.0,22.121711,True,False,0.866036430712474,4337,0.997,4000,0.779,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
a1,rf,1,accumulate,fixed_ratio,0.005,4,recalibrated,0.42533333333333334,30030,30,0.000999000999000999,0.00845,0.8441274215773689,0.9685639880952381,0.9020745809692927,0.958834100672773,39662,338,1923,10414,30,1057.0,740868.0,517.347161,7,78.0,44004.0,22.121711,True,False,0.8012451002997464,4337,0.99525,4000,0.7395,4000,0.0,cicids,0.012207112992666599,0.0009025079962954167,0.11107151266953755,151
