scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,2,accumulate,fixed_ratio,0.01,10,recalibrated,0.41333333333333333,30152,152,0.0050411249668347044,0.009875,0.8450190483910189,0.9634935304990758,0.9003756963337219,0.977690442368485,39605,395,1912,10425,152,2083.0,1708020.0,11297.479228000002,16,256.0,173256.0,1224.808945,True,False,0.8012451002997464,4337,0.99425,4000,0.74325,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,11,fixed,0.11599999999999999,30167,167,0.005535850432591905,0.035075,0.8882224203615141,0.8864978561605048,0.8873593003482063,0.9837919490151577,38597,1403,1379,10958,167,2277.0,1888121.0,12724.830756000001,15,194.0,180101.0,1427.351528,True,False,0.868111597878718,4337,0.99675,4000,0.8015,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,11,recalibrated,0.29,30167,167,0.005535850432591905,0.009625,0.8573397098160006,0.9648786717752235,0.9079359629168634,0.9837919490151577,39615,385,1760,10577,167,2277.0,1888121.0,12724.830756000001,15,194.0,180101.0,1427.351528,True,False,0.8312197371454922,4337,0.99625,4000,0.74675,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,12,fixed,0.11599999999999999,30182,182,0.0060300841561195416,0.046125,0.8896814460565777,0.8560954683722019,0.8725653867557039,0.9747052970738429,38155,1845,1361,10976,182,2447.0,2044026.0,13561.633824,15,170.0,155905.0,836.803068,True,False,0.8747982476366152,4337,0.99575,4000,0.79975,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,12,recalibrated,0.4656666666666666,30182,182,0.0060300841561195416,0.01,0.8526384047985734,0.9633666086637971,0.9046267629858963,0.9747052970738429,39600,400,1818,10519,182,2447.0,2044026.0,13561.633824,15,170.0,155905.0,836.803068,True,False,0.802859119206825,4337,0.995,4000,0.76425,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,13,fixed,0.11599999999999999,30197,197,0.006523826870218896,0.029825,0.8998135689389641,0.9029607938831951,0.9013844342495229,0.981677748844938,38807,1193,1236,11101,197,2638.0,2205565.0,14712.795489,15,191.0,161539.0,1151.161665,True,False,0.8639612635462302,4337,0.99625,4000,0.84225,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,13,recalibrated,0.39495238095238105,30197,197,0.006523826870218896,0.00975,0.8555564561887007,0.9643672910004568,0.906709045614638,0.981677748844938,39610,390,1782,10555,197,2638.0,2205565.0,14712.795489,15,191.0,161539.0,1151.161665,True,False,0.8056260087618169,4337,0.995,4000,0.77025,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,14,fixed,0.11599999999999999,30212,212,0.007017079306235933,0.04435,0.8861959957850368,0.8603919099708822,0.8731033381249002,0.9774094775877442,38226,1774,1404,10933,212,2826.0,2375987.0,15782.706364,15,188.0,170422.0,1069.910875,True,False,0.8607332257320729,4337,0.99675,4000,0.80325,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,14,recalibrated,0.57,30212,212,0.007017079306235933,0.009975,0.8399124584582962,0.9629216615556175,0.8972205385747685,0.9774094775877442,39601,399,1975,10362,212,2826.0,2375987.0,15782.706364,15,188.0,170422.0,1069.910875,True,False,0.7825685958035509,4337,0.99475,4000,0.74725,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,15,fixed,0.11599999999999999,30227,227,0.007509842194064909,0.057025,0.9028937342952096,0.8300298062593144,0.8649299219629615,0.9847623723352517,37719,2281,1198,11139,227,3011.0,2508670.0,16781.294126,15,185.0,132683.0,998.587762,True,False,0.8628083928983168,4337,0.9965,4000,0.85275,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,15,recalibrated,0.2733333333333334,30227,227,0.007509842194064909,0.00985,0.8760638729026505,0.9648277093376183,0.9183057903904158,0.9847623723352517,39606,394,1529,10808,227,3011.0,2508670.0,16781.294126,15,185.0,132683.0,998.587762,True,False,0.8312197371454922,4337,0.99575,4000,0.805,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,16,fixed,0.11599999999999999,30242,242,0.008002116262151974,0.049025,0.912296344330064,0.8516192493946732,0.8809141783743591,0.9846095535786658,38039,1961,1082,11255,242,3243.0,2671448.0,17924.228764,15,232.0,162778.0,1142.934638,True,False,0.869495042656214,4337,0.997,4000,0.874,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,16,recalibrated,0.38661904761904764,30242,242,0.008002116262151974,0.0094,0.857582880765178,0.9656809054399416,0.9084274245481475,0.9846095535786658,39624,376,1757,10580,242,3243.0,2671448.0,17924.228764,15,232.0,162778.0,1142.934638,True,False,0.8100069172238875,4337,0.99525,4000,0.7715,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,17,fixed,0.11599999999999999,30258,258,0.008526670632559984,0.045175,0.909540406906055,0.8612987411728584,0.8847624679676719,0.9780583073275513,38193,1807,1116,11221,258,3411.0,2839157.0,18861.588161,16,168.0,167709.0,937.359397,True,False,0.8683421720083007,4337,0.99625,4000,0.8675,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,17,recalibrated,0.3410909090909091,30258,258,0.008526670632559984,0.01,0.8726594796141688,0.9641769657890024,0.9161383653150661,0.9780583073275513,39600,400,1571,10766,258,3411.0,2839157.0,18861.588161,16,168.0,167709.0,937.359397,True,False,0.8123126585197141,4337,0.99525,4000,0.8155,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,18,fixed,0.11599999999999999,30273,273,0.009017936775344366,0.034975,0.9082434951771096,0.8890034909552523,0.8985205083998237,0.9853315899327227,38601,1399,1132,11205,273,3605.0,3007079.0,19987.825636999998,15,194.0,167922.0,1126.237476,True,False,0.8618860963799861,4337,0.99675,4000,0.87,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,18,recalibrated,0.2833333333333333,30273,273,0.009017936775344366,0.009625,0.8596093053416551,0.964968152866242,0.9092467955587946,0.9853315899327227,39615,385,1732,10605,273,3605.0,3007079.0,19987.825636999998,15,194.0,167922.0,1126.237476,True,False,0.8210744754438551,4337,0.9955,4000,0.7655,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,19,fixed,0.11599999999999999,30288,288,0.009508716323296355,0.0414,0.9034611331766231,0.8706452116856741,0.8867496718246549,0.9894628931263678,38344,1656,1191,11146,288,4075.0,3280673.0,21072.750935999997,15,470.0,273594.0,1084.925299,True,False,0.868803320267466,4337,0.9965,4000,0.848,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,19,recalibrated,0.4094285714285714,30288,288,0.009508716323296355,0.0098,0.8557185701548189,0.9641976436204219,0.9067250708580263,0.9894628931263678,39608,392,1780,10557,288,4075.0,3280673.0,21072.750935999997,15,470.0,273594.0,1084.925299,True,False,0.8125432326492967,4337,0.99325,4000,0.765,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,20,fixed,0.11599999999999999,30303,303,0.00999900999901,0.05145,0.9053254437869822,0.8444091630755274,0.8738069159755906,0.9814877360784632,37942,2058,1168,11169,303,4286.0,3449749.0,22355.253808999998,15,211.0,169076.0,1282.502873,True,False,0.8711090615632926,4337,0.997,4000,0.85075,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.01,20,recalibrated,0.479327731092437,30303,303,0.00999900999901,0.0096,0.8536921455783416,0.9648222792231587,0.9058616092547199,0.9814877360784632,39616,384,1805,10532,303,4286.0,3449749.0,22355.253808999998,15,211.0,169076.0,1282.502873,True,False,0.8060871570209822,4337,0.995,4000,0.764,4000,,cicids
