scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,3,0.02,0,fixed,0.07161957025527954,30000,0,0.0,0.0271,0.8726594796141688,0.9085232067510548,0.8902302889982221,0.9846855809759261,38916,1084,1571,10766,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.99675,4000,0.75575,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,0,recalibrated,0.31572332978248596,30000,0,0.0,0.009125,0.8350490394747507,0.9657823193025218,0.8956703182055294,0.9846855809759261,39635,365,2035,10302,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8081623241872262,4337,0.996,4000,0.70325,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,1,fixed,0.07161957025527954,30031,31,0.0010322666577869534,0.0284,0.8712004539191052,0.9044092898014137,0.8874943231080468,0.9855195965388668,38864,1136,1589,10748,31,1423.4722153011417,38754580.03537183,64829.316013630385,31,1423.4722153011417,38754580.03537183,64829.316013630385,True,False,0.8637306894166474,4337,0.99675,4000,0.75375,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,1,recalibrated,0.24789898097515106,30031,31,0.0010322666577869534,0.006575,0.8005998216746373,0.9740631163708087,0.8788539395826845,0.9855195965388668,39737,263,2460,9877,31,1423.4722153011417,38754580.03537183,64829.316013630385,31,1423.4722153011417,38754580.03537183,64829.316013630385,True,False,0.8148489739451233,4337,0.996,4000,0.58975,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,2,fixed,0.07161957025527954,30061,61,0.0020292072785336483,0.0266,0.859447191375537,0.9088026056398388,0.883436093984336,0.986154657736889,38936,1064,1734,10603,61,4751.464166788046,13277260379.928953,125882.66067894269,30,3327.9919514869043,13238505799.893581,61053.344665312296,True,False,0.86741987548997,4337,0.99675,4000,0.7135,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,2,recalibrated,0.2340790331363678,30061,61,0.0020292072785336483,0.009125,0.8386966037124098,0.9659260642270351,0.8978263699075882,0.986154657736889,39635,365,1990,10347,61,4751.464166788046,13277260379.928953,125882.66067894269,30,3327.9919514869043,13238505799.893581,61053.344665312296,True,False,0.8155406963338714,4337,0.99625,4000,0.70625,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,3,fixed,0.07161957025527954,30092,92,0.003057290974345341,0.018475,0.8695793142579233,0.9355541990058428,0.9013611157788606,0.9867402832941558,39261,739,1609,10728,92,8563.712151689055,15498597185.340862,178712.1377027503,31,3812.2479849010097,2221336805.4119086,52829.47702380761,True,False,0.8586580585658289,4337,0.99675,4000,0.75425,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,3,recalibrated,0.3241707682609558,30092,92,0.003057290974345341,0.009875,0.8413714841533598,0.9633410672853828,0.8982346832814123,0.9867402832941558,39605,395,1957,10380,92,8563.712151689055,15498597185.340862,178712.1377027503,31,3812.2479849010097,2221336805.4119086,52829.47702380761,True,False,0.8081623241872262,4337,0.996,4000,0.72275,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,4,fixed,0.07161957025527954,30122,122,0.004050195870128145,0.0376,0.8729837075464051,0.8774645592308946,0.875218398277193,0.9842475470130502,38496,1504,1567,10770,122,12548.833727294437,15500929031.208559,244722.94778070453,30,3985.121575605383,2331845.867697365,66010.81007795424,True,False,0.8669587272308047,4337,0.99675,4000,0.75575,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
a1,xgboost,3,0.02,4,recalibrated,0.35148829221725464,30122,122,0.004050195870128145,0.00975,0.8105698305909054,0.9624639076034649,0.8800105601267215,0.9842475470130502,39610,390,2337,10000,122,12548.833727294437,15500929031.208559,244722.94778070453,30,3985.121575605383,2331845.867697365,66010.81007795424,True,False,0.7952501729305972,4337,0.99525,4000,0.6425,4000,1.5,cicids,1.0703026563443836,0.7866590245585836,1.3766073220586286,612
