scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,1,0.1,0,fixed,0.10033333333333333,30000,0,0.0,0.057675,0.8806030639539596,0.8248424569129147,0.8518111964873765,0.9625546546972522,37693,2307,1473,10864,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.997,4000,0.78,4000,,cicids
s0,rf,1,0.1,0,recalibrated,0.4146666666666667,30000,0,0.0,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,,cicids
s0,rf,1,0.1,1,fixed,0.10033333333333333,30167,167,0.005535850432591905,0.0504,0.9051633298208641,0.8470757794128803,0.8751567398119122,0.977589760476615,37984,2016,1170,11167,167,2339.0,2094467.0,12886.67492,167,2339.0,2094467.0,12886.67492,True,False,0.8801014526170163,4337,0.99675,4000,0.84075,4000,,cicids
s0,rf,1,0.1,1,recalibrated,0.21220326936744846,30167,167,0.005535850432591905,0.009625,0.8752533030720596,0.9655727443440937,0.9181972789115646,0.977589760476615,39615,385,1539,10798,167,2339.0,2094467.0,12886.67492,167,2339.0,2094467.0,12886.67492,True,False,0.8462070555683652,4337,0.99625,4000,0.78575,4000,,cicids
s0,rf,1,0.1,2,fixed,0.10033333333333333,30333,333,0.010978142616951835,0.07475,0.9004620248034368,0.7879282218597063,0.8404448479346346,0.9841413187971144,37010,2990,1228,11109,333,4373.0,3986930.0,25850.144569,166,2034.0,1892463.0,12963.469649,True,False,0.8766428406732765,4337,0.99675,4000,0.83,4000,,cicids
s0,rf,1,0.1,2,recalibrated,0.28099999999999997,30333,333,0.010978142616951835,0.0097,0.8659317500202642,0.9649534820702736,0.9127648667122351,0.9841413187971144,39612,388,1654,10683,333,4373.0,3986930.0,25850.144569,166,2034.0,1892463.0,12963.469649,True,False,0.8231496426100992,4337,0.9955,4000,0.78275,4000,,cicids
s0,rf,1,0.1,3,fixed,0.10033333333333333,30500,500,0.01639344262295082,0.06225,0.9104320337197049,0.8185395714910363,0.8620438236309913,0.9815914535543487,37510,2490,1105,11232,500,6486.0,5835383.0,38923.872254,167,2113.0,1848453.0,13073.727685,True,False,0.8697256167857966,4337,0.9965,4000,0.8685,4000,,cicids
s0,rf,1,0.1,3,recalibrated,0.4337777777777778,30500,500,0.01639344262295082,0.00975,0.8539353165275189,0.9643020594965676,0.905769065428596,0.9815914535543487,39610,390,1802,10535,500,6486.0,5835383.0,38923.872254,167,2113.0,1848453.0,13073.727685,True,False,0.7994005072630851,4337,0.99475,4000,0.77225,4000,,cicids
s0,rf,1,0.1,4,fixed,0.10033333333333333,30667,667,0.0217497635895262,0.052375,0.9132690281267731,0.8432120939979045,0.87684345694385,0.9865930372051552,37905,2095,1070,11267,667,8618.0,7736226.0,51209.130119,167,2132.0,1900843.0,12285.257865,True,False,0.8731842287295365,4337,0.99625,4000,0.87375,4000,,cicids
s0,rf,1,0.1,4,recalibrated,0.4133333333333333,30667,667,0.0217497635895262,0.00915,0.8598524762908325,0.9666484417714598,0.9101282656256704,0.9865930372051552,39634,366,1729,10608,667,8618.0,7736226.0,51209.130119,167,2132.0,1900843.0,12285.257865,True,False,0.8139266774267927,4337,0.99475,4000,0.77475,4000,,cicids
