scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,4,0.02,0,fixed,0.11,30000,0,0.0,0.047625,0.8770365566993596,0.850294695481336,0.8634586226159126,0.9744534641728135,38095,1905,1517,10820,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.857966336177081,4337,0.9965,4000,0.77825,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,0,recalibrated,0.2346666666666667,30000,0,0.0,0.00985,0.8592040204263597,0.9641622703292705,0.9086622948009085,0.9744534641728135,39606,394,1737,10600,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8360617938667282,4337,0.996,4000,0.7475,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,1,fixed,0.11,30031,31,0.0010322666577869534,0.060925,0.886277052768096,0.8177398848253683,0.8506301540376535,0.9373932398476129,37563,2437,1403,10934,31,755.1390755932529,619746.8459858064,1020.6366781112221,31,755.1390755932529,619746.8459858064,1020.6366781112221,True,False,0.8934747521328107,4337,0.997,4000,0.76775,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,1,recalibrated,0.5316666666666666,30031,31,0.0010322666577869534,0.009875,0.7705276809597147,0.9601050398949601,0.854932997571724,0.9373932398476129,39605,395,2831,9506,31,755.1390755932529,619746.8459858064,1020.6366781112221,31,755.1390755932529,619746.8459858064,1020.6366781112221,True,False,0.7774959649527323,4337,0.99425,4000,0.53925,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,2,fixed,0.11,30061,61,0.0020292072785336483,0.050275,0.8753343600551188,0.8430132708821233,0.8588698453095797,0.9380589436248683,37989,2011,1538,10799,61,1911.0207111769187,1385763.3565689437,1141.0673857714523,30,1155.8816355836657,766016.5105831374,120.43070766023018,True,False,0.8738759511182845,4337,0.99625,4000,0.756,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,2,recalibrated,0.516,30061,61,0.0020292072785336483,0.009975,0.817378617167869,0.9619383764189641,0.8837861524978089,0.9380589436248683,39601,399,2253,10084,61,1911.0207111769187,1385763.3565689437,1141.0673857714523,30,1155.8816355836657,766016.5105831374,120.43070766023018,True,False,0.7537468296057183,4337,0.99475,4000,0.709,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,3,fixed,0.11,30092,92,0.003057290974345341,0.0486,0.8872497365648051,0.8491854150504267,0.8678003726166409,0.958885313487882,38056,1944,1391,10946,92,2571.846443194965,1709934.7753415932,3928.1984131435247,31,660.8257320180466,324171.41877264954,2787.1310273720724,True,False,0.89255245561448,4337,0.997,4000,0.77175,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,3,recalibrated,0.4392551724137931,30092,92,0.003057290974345341,0.009825,0.7604766150603874,0.9597953964194373,0.848589001447178,0.958885313487882,39607,393,2955,9382,92,2571.846443194965,1709934.7753415932,3928.1984131435247,31,660.8257320180466,324171.41877264954,2787.1310273720724,True,False,0.7645838136961033,4337,0.9945,4000,0.522,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,4,fixed,0.11,30122,122,0.004050195870128145,0.07205,0.8840885142255005,0.7909928203640583,0.8349536859833117,0.9505125861230445,37118,2882,1430,10907,122,2944.8413225453846,2103199.3591585606,10191.763899770838,30,372.9948793504196,393264.5838169677,6263.565486627313,True,False,0.8941664745215587,4337,0.9965,4000,0.76075,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
a1,rf,4,0.02,4,recalibrated,0.3356666666666666,30122,122,0.004050195870128145,0.0099,0.8219988652022372,0.962418145582234,0.886683570866486,0.9505125861230445,39604,396,2196,10141,122,2944.8413225453846,2103199.3591585606,10191.763899770838,30,372.9948793504196,393264.5838169677,6263.565486627313,True,False,0.819229882407194,4337,0.9955,4000,0.6515,4000,0.3,cicids,0.2534208110217475,0.18246935007954598,0.32674399141578137,612
