scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,5,accumulate,fixed_ratio,0.5,0,fixed,0.10614814814814814,30000,0,0.0,0.0458,0.8776850125638324,0.8552922590837283,0.8663439612753531,0.961020377725541,38168,1832,1509,10828,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8593497809545769,4337,0.9965,4000,0.77875,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,0,recalibrated,0.285016317016317,30000,0,0.0,0.00995,0.8056253546243008,0.9614975331334042,0.8766869542206932,0.961020377725541,39602,398,2398,9939,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8194604565367766,4337,0.996,4000,0.60025,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,1,fixed,0.10614814814814814,31500,1500,0.047619047619047616,0.05515,0.872902650563346,0.829980732177264,0.8509007585335019,0.9721662195023101,37794,2206,1568,10769,1500,97079.30702077506,51976893802.89914,2176989.2509615887,1500,97079.30702077506,51976893802.89914,2176989.2509615887,True,False,0.8556605948812543,4337,0.997,4000,0.7675,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,1,recalibrated,0.3266666666666667,31500,1500,0.047619047619047616,0.01,0.7988165680473372,0.9609946367625548,0.8724327195467422,0.9721662195023101,39600,400,2482,9855,1500,97079.30702077506,51976893802.89914,2176989.2509615887,1500,97079.30702077506,51976893802.89914,2176989.2509615887,True,False,0.6861886096379987,4337,0.99625,4000,0.7235,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,2,fixed,0.10614814814814814,33000,3000,0.09090909090909091,0.0851,0.8086244629974872,0.7455904334828102,0.775829218026986,0.9647260648861149,36596,3404,2361,9976,3000,189351.77204689936,114039187605.28726,4421114.856827902,1500,92272.46502612432,62062293802.38813,2244125.6058663134,True,False,0.6861886096379987,4337,0.99725,4000,0.75275,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,2,recalibrated,0.5766666666666667,33000,3000,0.09090909090909091,0.009975,0.6934424900705196,0.9554389099843645,0.8036259452350759,0.9647260648861149,39601,399,3782,8555,3000,189351.77204689936,114039187605.28726,4421114.856827902,1500,92272.46502612432,62062293802.38813,2244125.6058663134,True,False,0.5748213050495734,4337,0.99425,4000,0.52125,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,3,fixed,0.10614814814814814,34500,4500,0.13043478260869565,0.0921,0.8958417767690686,0.75,0.8164592028958741,0.9616241630866499,36316,3684,1285,11052,4500,311346.64446595404,149922714931.1438,6741521.315036546,1500,121994.87241905468,35883527325.85653,2320406.4582086448,True,False,0.8455153331796172,4337,0.99675,4000,0.8495,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,3,recalibrated,0.6010336934837341,34500,4500,0.13043478260869565,0.009525,0.6829050822728379,0.9567340449693391,0.7969540746346307,0.9616241630866499,39619,381,3912,8425,4500,311346.64446595404,149922714931.1438,6741521.315036546,1500,121994.87241905468,35883527325.85653,2320406.4582086448,True,False,0.5464606871109061,4337,0.994,4000,0.51975,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,4,fixed,0.10614814814814814,36000,6000,0.16666666666666666,0.090325,0.8457485612385507,0.7427920552431124,0.7909338993329291,0.9516857552484397,36387,3613,1903,10434,6000,429653.1570975531,219842792652.0805,8868503.52170808,1500,118306.51263159902,69920077720.93669,2126982.206671534,True,False,0.7592806087157021,4337,0.99675,4000,0.7885,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
a1,rf,5,accumulate,fixed_ratio,0.5,4,recalibrated,0.38685714285714284,36000,6000,0.16666666666666666,0.009875,0.7214882062089649,0.9575086058519794,0.822909443905145,0.9516857552484397,39605,395,3436,8901,6000,429653.1570975531,219842792652.0805,8868503.52170808,1500,118306.51263159902,69920077720.93669,2126982.206671534,True,False,0.6225501498731842,4337,0.995,4000,0.55525,4000,1.5,cicids,1.0570446955263226,0.7785511763022122,1.3948859387301944,2000
