scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,3,0.02,0,fixed,0.12533333333333332,30000,0,0.0,0.0379,0.876469157817946,0.8770378781734123,0.8767534257682641,0.9640888019777903,38484,1516,1524,10813,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8575051879179156,4337,0.9965,4000,0.777,4000,,cicids
s0,rf,3,0.02,0,recalibrated,0.2163729603729604,30000,0,0.0,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,,cicids
s0,rf,3,0.02,1,fixed,0.12533333333333332,30031,31,0.0010322666577869534,0.05955,0.8799546080894869,0.8200634536939114,0.8489540566959921,0.972316679500689,37618,2382,1481,10856,31,405.0,347705.0,2490.767359,31,405.0,347705.0,2490.767359,True,False,0.8692644685266313,4337,0.99675,4000,0.77475,4000,,cicids
s0,rf,3,0.02,1,recalibrated,0.3993333333333334,30031,31,0.0010322666577869534,0.01,0.8502877522898598,0.9632690541781451,0.9032591380720713,0.972316679500689,39600,400,1847,10490,31,405.0,347705.0,2490.767359,31,405.0,347705.0,2490.767359,True,False,0.81715471524095,4337,0.9945,4000,0.742,4000,,cicids
s0,rf,3,0.02,2,fixed,0.12533333333333332,30061,61,0.0020292072785336483,0.067225,0.8739563913431142,0.8003860144013065,0.8355548667079975,0.9690901627218935,37311,2689,1555,10782,61,791.0,695699.0,5132.816941,30,386.0,347994.0,2642.049582,True,False,0.8644224118053955,4337,0.9965,4000,0.76175,4000,,cicids
s0,rf,3,0.02,2,recalibrated,0.34952380952380957,30061,61,0.0020292072785336483,0.009975,0.8508551511712734,0.9633810572687225,0.903628459518788,0.9690901627218935,39601,399,1840,10497,61,791.0,695699.0,5132.816941,30,386.0,347994.0,2642.049582,True,False,0.8116209361309661,4337,0.99575,4000,0.7485,4000,,cicids
s0,rf,3,0.02,3,fixed,0.12533333333333332,30092,92,0.003057290974345341,0.026825,0.8750911891059415,0.9095964276687168,0.8920102453937041,0.9586770862041015,38927,1073,1541,10796,92,1169.0,1054196.0,7789.488689,31,378.0,358497.0,2656.671748,True,False,0.8641918376758128,4337,0.99675,4000,0.76525,4000,,cicids
s0,rf,3,0.02,3,recalibrated,0.21466666666666667,30092,92,0.003057290974345341,0.00975,0.8605009321553052,0.9645647828457206,0.9095660369275586,0.9586770862041015,39610,390,1721,10616,92,1169.0,1054196.0,7789.488689,31,378.0,358497.0,2656.671748,True,False,0.8365229421258935,4337,0.9965,4000,0.7505,4000,,cicids
s0,rf,3,0.02,4,fixed,0.12533333333333332,30122,122,0.004050195870128145,0.052375,0.8846559131069142,0.8389576447075102,0.8612009784581395,0.9750239533517062,37905,2095,1423,10914,122,1536.0,1383610.0,10086.690458,30,367.0,329414.0,2297.201769,True,False,0.8676504496195527,4337,0.997,4000,0.79075,4000,,cicids
s0,rf,3,0.02,4,recalibrated,0.4416190476190476,30122,122,0.004050195870128145,0.009925,0.842506281916187,0.9632100824761375,0.8988239363542025,0.9750239533517062,39603,397,1943,10394,122,1536.0,1383610.0,10086.690458,30,367.0,329414.0,2297.201769,True,False,0.792713857505188,4337,0.99475,4000,0.74425,4000,,cicids
