scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,rf,2,accumulate,fixed_ratio,0.5,0,fixed,0.11599999999999999,30000,0,0.0,0.05865,0.8708762259868688,0.8207792207792208,0.8450859322767137,0.9692105161303396,37654,2346,1593,10744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8600415033433249,4337,0.99675,4000,0.75675,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,0,recalibrated,0.3502222222222222,30000,0,0.0,0.009825,0.8430736807976007,0.9635908838243469,0.8993126107820675,0.9692105161303396,39607,393,1936,10401,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8060871570209822,4337,0.99525,4000,0.731,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,1,fixed,0.11599999999999999,31500,1500,0.047619047619047616,0.0339,0.924860176704223,0.8937803540654864,0.909054694658009,0.9914555250466077,38644,1356,927,11410,1500,19462.0,16902488.0,113947.713391,1500,19462.0,16902488.0,113947.713391,True,False,0.878256859580355,4337,0.99675,4000,0.9035,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,1,recalibrated,0.4002840434419382,31500,1500,0.047619047619047616,0.00995,0.8699035421901596,0.964240790655885,0.9146460987770059,0.9914555250466077,39602,398,1605,10732,1500,19462.0,16902488.0,113947.713391,1500,19462.0,16902488.0,113947.713391,True,False,0.813004380908462,4337,0.99475,4000,0.80675,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,2,fixed,0.11599999999999999,33000,3000,0.09090909090909091,0.0644,0.9101078057874686,0.8133874239350912,0.8590337018476722,0.9842559222258248,37424,2576,1109,11228,3000,38324.0,33530565.0,226601.868802,1500,18862.0,16628077.0,112654.155411,True,False,0.8747982476366152,4337,0.99675,4000,0.86175,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,2,recalibrated,0.4847619047619047,33000,3000,0.09090909090909091,0.01,0.8614736159520142,0.9637286906057309,0.9097367857907126,0.9842559222258248,39600,400,1709,10628,3000,38324.0,33530565.0,226601.868802,1500,18862.0,16628077.0,112654.155411,True,False,0.8077011759280609,4337,0.9945,4000,0.78675,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,3,fixed,0.11599999999999999,34500,4500,0.13043478260869565,0.037175,0.9213747264326821,0.8843161661739536,0.902465166130761,0.9886141809191862,38513,1487,970,11367,4500,57061.0,50243168.0,338226.60755200003,1500,18737.0,16712603.0,111624.73875,True,False,0.9050034586119438,4337,0.9965,4000,0.864,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,3,recalibrated,0.4833333333333333,34500,4500,0.13043478260869565,0.01,0.8759017589365324,0.9643048366946279,0.9179798666270229,0.9886141809191862,39600,400,1531,10806,4500,57061.0,50243168.0,338226.60755200003,1500,18737.0,16712603.0,111624.73875,True,False,0.8010145261701637,4337,0.99425,4000,0.83875,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,4,fixed,0.11599999999999999,36000,6000,0.16666666666666666,0.059975,0.9487719867066547,0.8299064095292116,0.8853674218070421,0.9895657473453838,37601,2399,632,11705,6000,76036.0,66977770.0,453033.764677,1500,18975.0,16734602.0,114807.157125,True,False,0.9056951810006917,4337,0.9965,4000,0.94775,4000,,cicids
s0,rf,2,accumulate,fixed_ratio,0.5,4,recalibrated,0.37210644257703096,36000,6000,0.16666666666666666,0.0097,0.8971386884980141,0.9661312849162011,0.9303576682217459,0.9895657473453838,39612,388,1269,11068,6000,76036.0,66977770.0,453033.764677,1500,18975.0,16734602.0,114807.157125,True,False,0.826608254553839,4337,0.996,4000,0.87475,4000,,cicids
