scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,5,accumulate,fixed_ratio,0.02,0,fixed,0.0815638080239296,30000,0,0.0,0.019625,0.861230445002837,0.9312007011393515,0.8948498757737819,0.9845039829375051,39215,785,1712,10625,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8655752824533087,4337,0.99625,4000,0.7215,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,0,recalibrated,0.1613209992647171,30000,0,0.0,0.00945,0.8465591310691416,0.9650711513583441,0.9019387711041064,0.9845039829375051,39622,378,1893,10444,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8351394973483975,4337,0.99625,4000,0.70925,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,1,fixed,0.0815638080239296,30031,31,0.0010322666577869534,0.035225,0.8545027154089325,0.8821019161576437,0.8680830039525692,0.9841500212774581,38591,1409,1795,10542,31,758.4507378902857,586799.9894471515,695.9324175796322,31,758.4507378902857,586799.9894471515,695.9324175796322,True,False,0.8540465759741757,4337,0.99675,4000,0.71275,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,1,recalibrated,0.4591480791568756,30031,31,0.0010322666577869534,0.00595,0.7881981032665965,0.9761092150170648,0.872146733037356,0.9841500212774581,39762,238,2613,9724,31,758.4507378902857,586799.9894471515,695.9324175796322,31,758.4507378902857,586799.9894471515,695.9324175796322,True,False,0.7862577818768735,4337,0.99525,4000,0.58325,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,2,fixed,0.0815638080239296,30061,61,0.0020292072785336483,0.036575,0.8745237902245279,0.8805909239307869,0.8775468705518729,0.9864263445327065,38537,1463,1548,10789,61,1084.8656652315622,661143.6637314467,955.1994401303916,30,326.4149273412763,74343.67428429522,259.26702255075935,True,False,0.8734148028591192,4337,0.99625,4000,0.754,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,2,recalibrated,0.2873033881187439,30061,61,0.0020292072785336483,0.009175,0.8331847288643917,0.9655269584820589,0.8944872296915111,0.9864263445327065,39633,367,2058,10279,61,1084.8656652315622,661143.6637314467,955.1994401303916,30,326.4149273412763,74343.67428429522,259.26702255075935,True,False,0.8056260087618169,4337,0.995,4000,0.70125,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,3,fixed,0.0815638080239296,30092,92,0.003057290974345341,0.032125,0.8801167220556051,0.8941777155562876,0.8870915032679738,0.9857113631758126,38715,1285,1479,10858,92,1429.7810407279826,751289.4491746979,1590.1732934533436,31,344.91537549642055,90145.78544325118,634.973853322952,True,False,0.8920913073553147,4337,0.99675,4000,0.7505,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,3,recalibrated,0.26510342955589294,30092,92,0.003057290974345341,0.00975,0.8412904271703007,0.9637849382486767,0.8983813728036008,0.9857113631758126,39610,390,1958,10379,92,1429.7810407279826,751289.4491746979,1590.1732934533436,31,344.91537549642055,90145.78544325118,634.973853322952,True,False,0.828683421720083,4337,0.99625,4000,0.7,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,4,fixed,0.0815638080239296,30122,122,0.004050195870128145,0.04775,0.870227770122396,0.8489640993199431,0.8594644358163552,0.9834407179622274,38090,1910,1601,10736,122,1906.0537646246444,868679.6347185364,2344.454720516342,30,476.2727238966619,117390.18554383858,754.2814270629987,True,False,0.8653447083237261,4337,0.99675,4000,0.749,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
a1,xgboost,5,accumulate,fixed_ratio,0.02,4,recalibrated,0.3356305658817291,30122,122,0.004050195870128145,0.01,0.8198913836427009,0.9619591060389919,0.8852616838788727,0.9834407179622274,39600,400,2222,10115,122,1906.0537646246444,868679.6347185364,2344.454720516342,30,476.2727238966619,117390.18554383858,754.2814270629987,True,False,0.7827991699331335,4337,0.9955,4000,0.6845,4000,0.02,cicids,0.02160360546669257,0.014571417716775767,0.08260431002192926,612
