scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,3,accumulate,fixed_ratio,0.02,0,fixed,0.12533333333333332,30000,0,0.0,0.0379,0.876469157817946,0.8770378781734123,0.8767534257682641,0.9640888019777903,38484,1516,1524,10813,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8575051879179156,4337,0.9965,4000,0.777,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,0,recalibrated,0.2163729603729604,30000,0,0.0,0.0097,0.8587176785280052,0.9646694591149153,0.9086152922509542,0.9640888019777903,39612,388,1743,10594,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8349089232188148,4337,0.99625,4000,0.747,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,1,fixed,0.12533333333333332,30031,31,0.0010322666577869534,0.0356,0.8873307935478641,0.8848920863309353,0.8861097620203984,0.9639454790467699,38576,1424,1390,10947,31,362.91770526529854,76604.10171216926,485.0634293984658,31,362.91770526529854,76604.10171216926,485.0634293984658,True,False,0.8918607332257321,4337,0.99675,4000,0.773,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,1,recalibrated,0.3953333333333333,30031,31,0.0010322666577869534,0.0091,0.8124341412012644,0.9649561952440551,0.8821510297482836,0.9639454790467699,39636,364,2314,10023,31,362.91770526529854,76604.10171216926,485.0634293984658,31,362.91770526529854,76604.10171216926,485.0634293984658,True,False,0.8261471062946737,4337,0.995,4000,0.615,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,2,fixed,0.12533333333333332,30061,61,0.0020292072785336483,0.065375,0.8783334684283051,0.8055906624042822,0.8403908794788274,0.9637743839669287,37385,2615,1501,10836,61,726.9270169389487,211698.92036597547,823.5185452067044,30,364.00931167365013,135094.81865380623,338.4551158082386,True,False,0.881023749135347,4337,0.99675,4000,0.757,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,2,recalibrated,0.4479999999999999,30061,61,0.0020292072785336483,0.01,0.7764448407230283,0.9599158232287804,0.858487184083169,0.9637743839669287,39600,400,2758,9579,61,726.9270169389487,211698.92036597547,823.5185452067044,30,364.00931167365013,135094.81865380623,338.4551158082386,True,False,0.8086234724463915,4337,0.994,4000,0.524,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,3,fixed,0.12533333333333332,30092,92,0.003057290974345341,0.024225,0.8775228985977142,0.9178465451462484,0.8972318912647108,0.9583275441760558,39031,969,1511,10826,92,1126.7802318992794,359928.92511611094,1253.5282926367072,31,399.8532149603309,148230.0047501355,430.0097474300028,True,False,0.8747982476366152,4337,0.99675,4000,0.76125,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,3,recalibrated,0.22,30092,92,0.003057290974345341,0.009925,0.8648780092404961,0.9641275865184784,0.9118099470176038,0.9583275441760558,39603,397,1667,10670,92,1126.7802318992794,359928.92511611094,1253.5282926367072,31,399.8532149603309,148230.0047501355,430.0097474300028,True,False,0.8519714088079318,4337,0.99625,4000,0.7475,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,4,fixed,0.12533333333333332,30122,122,0.004050195870128145,0.049,0.8797114371403096,0.8470303597908374,0.8630616302186879,0.9539304318310773,38040,1960,1484,10853,122,2091.0669509935074,986364.8108456606,2039.2169403529197,30,964.2867190942278,626435.8857295497,785.6886477162124,True,False,0.8828683421720083,4337,0.99675,4000,0.75925,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
a1,rf,3,accumulate,fixed_ratio,0.02,4,recalibrated,0.4980952380952381,30122,122,0.004050195870128145,0.00965,0.8207830104563508,0.9632800608828006,0.8863407588953566,0.9539304318310773,39614,386,2211,10126,122,2091.0669509935074,986364.8108456606,2039.2169403529197,30,964.2867190942278,626435.8857295497,785.6886477162124,True,False,0.7844131888402122,4337,0.99425,4000,0.68675,4000,0.03,cicids,0.030972207200600912,0.02169547277802645,0.08754444197581975,612
