scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,rf,1,accumulate,fixed_ratio,0.01,0,fixed,0.10033333333333333,30000,0,0.0,0.057675,0.8806030639539596,0.8248424569129147,0.8518111964873765,0.9625546546972522,37693,2307,1473,10864,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.866036430712474,4337,0.997,4000,0.78,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,0,recalibrated,0.4146666666666667,30000,0,0.0,0.009975,0.8296182216097917,0.9624788414519466,0.8911235906142527,0.9625546546972522,39601,399,2102,10235,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8003228037814157,4337,0.99475,4000,0.69625,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,1,fixed,0.10033333333333333,30015,15,0.0004997501249375312,0.0509,0.8724163086649915,0.8409250722712712,0.8563812858052197,0.9523393298613926,37964,2036,1574,10763,15,854.0,673810.0,299.040214,15,854.0,673810.0,299.040214,True,False,0.8605026516024902,4337,0.99675,4000,0.761,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,1,recalibrated,0.2573333333333333,30015,15,0.0004997501249375312,0.009775,0.829861392558969,0.963213848903942,0.89157885569973,0.9523393298613926,39609,391,2099,10238,15,854.0,673810.0,299.040214,15,854.0,673810.0,299.040214,True,False,0.8231496426100992,4337,0.99575,4000,0.67125,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,2,fixed,0.10033333333333333,30030,30,0.000999000999000999,0.0576,0.8758207019534733,0.824242886566481,0.849249390866934,0.9612456979006241,37696,2304,1532,10805,30,1057.0,740868.0,517.347161,15,203.0,67058.0,218.306947,True,False,0.87087848743371,4337,0.99675,4000,0.76025,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,2,recalibrated,0.3833333333333333,30030,30,0.000999000999000999,0.01,0.8355353813731053,0.9626447515875981,0.8945975265784335,0.9612456979006241,39600,400,2029,10308,30,1057.0,740868.0,517.347161,15,203.0,67058.0,218.306947,True,False,0.7952501729305972,4337,0.9945,4000,0.72025,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,3,fixed,0.10033333333333333,30045,45,0.0014977533699450823,0.04005,0.8759828159195915,0.8709001531146748,0.8734340903580377,0.9541078098403177,38398,1602,1530,10807,45,1300.0,872805.0,703.60411,15,243.0,131937.0,186.256949,True,False,0.8648835600645608,4337,0.99675,4000,0.76725,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,3,recalibrated,0.22944862155388468,30045,45,0.0014977533699450823,0.009975,0.8598524762908325,0.9637503406922867,0.9088416723783415,0.9541078098403177,39601,399,1729,10608,45,1300.0,872805.0,703.60411,15,243.0,131937.0,186.256949,True,False,0.8471293520866958,4337,0.996,4000,0.7375,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,4,fixed,0.10033333333333333,30061,61,0.0020292072785336483,0.039075,0.8776850125638324,0.8738600597207651,0.8757683597541248,0.9536884514063386,38437,1563,1509,10828,61,1482.0,911382.0,1029.156963,16,182.0,38577.0,325.552853,True,False,0.868803320267466,4337,0.99675,4000,0.76825,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
a1,rf,1,accumulate,fixed_ratio,0.01,4,recalibrated,0.4248571428571429,30061,61,0.0020292072785336483,0.00895,0.7791197211639783,0.9640922768304915,0.861792262518492,0.9536884514063386,39642,358,2725,9612,61,1482.0,911382.0,1029.156963,16,182.0,38577.0,325.552853,True,False,0.804934286373069,4337,0.995,4000,0.53525,4000,0.0,cicids,0.01302480481537875,0.0008019052940394868,0.09412520052276369,303
