scenario,model,seed,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset,fidelity_median,fidelity_p5,fidelity_p95,fidelity_n
a1,xgboost,5,0.05,0,fixed,0.0815638080239296,30000,0,0.0,0.019625,0.861230445002837,0.9312007011393515,0.8948498757737819,0.9845039829375051,39215,785,1712,10625,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8655752824533087,4337,0.99625,4000,0.7215,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,0,recalibrated,0.1613209992647171,30000,0,0.0,0.00945,0.8465591310691416,0.9650711513583441,0.9019387711041064,0.9845039829375051,39622,378,1893,10444,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8351394973483975,4337,0.99625,4000,0.70925,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,1,fixed,0.0815638080239296,30079,79,0.002626417101632368,0.033225,0.8707141120207506,0.8899014166183414,0.8802032120616191,0.970643781916187,38671,1329,1595,10742,79,1248.0,683620.0,1290.71007,79,1248.0,683620.0,1290.71007,True,False,0.8616555222504035,4337,0.99675,4000,0.7545,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,1,recalibrated,0.3795773684978485,30079,79,0.002626417101632368,0.007325,0.79054875577531,0.970834162850886,0.8714649510789438,0.970643781916187,39707,293,2584,9753,79,1248.0,683620.0,1290.71007,79,1248.0,683620.0,1290.71007,True,False,0.778418261471063,4337,0.9955,4000,0.59875,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,2,fixed,0.0815638080239296,30158,158,0.005239074209165064,0.045225,0.8778471265299506,0.8568715879420841,0.8672325432415119,0.9756278116640998,38191,1809,1507,10830,158,2623.0,1133917.0,3025.633277,79,1375.0,450297.0,1734.923207,True,False,0.8784874337099378,4337,0.99675,4000,0.75825,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,2,recalibrated,0.29261812567710876,30158,158,0.005239074209165064,0.009875,0.8260517143551916,0.9626865671641791,0.8891506347336735,0.9756278116640998,39605,395,2146,10191,158,2623.0,1133917.0,3025.633277,79,1375.0,450297.0,1734.923207,True,False,0.7811851510260549,4337,0.996,4000,0.70475,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,3,fixed,0.0815638080239296,30237,237,0.007838079174521282,0.036625,0.8741185053092324,0.8803983998693771,0.8772472138615472,0.9524344117289455,38535,1465,1553,10784,237,3775.0,1601500.0,4063.35124,79,1152.0,467583.0,1037.717963,True,False,0.8704173391745447,4337,0.99675,4000,0.7555,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,3,recalibrated,0.302793025970459,30237,237,0.007838079174521282,0.006125,0.8335089567966281,0.9767287234042553,0.8994533129236825,0.9524344117289455,39755,245,2054,10283,237,3775.0,1601500.0,4063.35124,79,1152.0,467583.0,1037.717963,True,False,0.8060871570209822,4337,0.996,4000,0.70075,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,4,fixed,0.0815638080239296,30316,316,0.010423538725425518,0.03025,0.8766312717840642,0.8993762993762994,0.8878581397258025,0.9376145953230121,38790,1210,1522,10815,316,6159.0,3701754.0,5696.510549,79,2384.0,2100254.0,1633.159309,True,False,0.8752593958957805,4337,0.99675,4000,0.758,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,4,recalibrated,0.19624702632427216,30316,316,0.010423538725425518,0.01,0.8428305098484234,0.9629561029820337,0.8988977739355954,0.9376145953230121,39600,400,1939,10398,316,6159.0,3701754.0,5696.510549,79,2384.0,2100254.0,1633.159309,True,False,0.8199216047959419,4337,0.99625,4000,0.71425,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,5,fixed,0.0815638080239296,30395,395,0.01299555848001316,0.038675,0.8647158952743779,0.873352435530086,0.8690127077223851,0.937716416065494,38453,1547,1669,10668,395,8259.0,5394517.0,7154.5567869999995,79,2100.0,1692763.0,1458.046238,True,False,0.8759511182845284,4337,0.99675,4000,0.7205,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,5,recalibrated,0.20408819615840912,30395,395,0.01299555848001316,0.0082,0.8356974953392234,0.969167136679827,0.8974972796517955,0.937716416065494,39672,328,2027,10310,395,8259.0,5394517.0,7154.5567869999995,79,2100.0,1692763.0,1458.046238,True,False,0.8100069172238875,4337,0.996,4000,0.70325,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,6,fixed,0.0815638080239296,30474,474,0.015554242961212838,0.05635,0.8695793142579233,0.8263749807425667,0.8474268336032229,0.9407177383075302,37746,2254,1609,10728,474,9196.0,5701323.0,8561.868804,79,937.0,306806.0,1407.312017,True,False,0.8727230804703712,4337,0.99675,4000,0.739,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,6,recalibrated,0.19928723573684692,30474,474,0.015554242961212838,0.01,0.8459917321877279,0.9630894158900064,0.9007508414602571,0.9407177383075302,39600,400,1900,10437,474,9196.0,5701323.0,8561.868804,79,937.0,306806.0,1407.312017,True,False,0.8346783490892322,4337,0.99625,4000,0.708,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,7,fixed,0.0815638080239296,30553,553,0.01809969561090564,0.041975,0.8618789008673097,0.86362897985705,0.8627530528621851,0.9233445833671071,38321,1679,1704,10633,553,10396.0,6114934.0,9840.730830999999,79,1200.0,413611.0,1278.862027,True,False,0.8584274844362463,4337,0.997,4000,0.7305,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,7,recalibrated,0.19250549376010895,30553,553,0.01809969561090564,0.009675,0.8348869255086325,0.9637877795452419,0.894718554551772,0.9233445833671071,39613,387,2037,10300,553,10396.0,6114934.0,9840.730830999999,79,1200.0,413611.0,1278.862027,True,False,0.8067788794097303,4337,0.99575,4000,0.7045,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
a1,xgboost,5,0.05,8,fixed,0.0815638080239296,30632,632,0.02063201880386524,0.0451,0.8774418416146551,0.8571541689761659,0.8671793639349515,0.9220484122963444,38196,1804,1512,10825,632,11808.0,6838092.0,11398.051787999999,79,1412.0,723158.0,1557.320957,True,False,0.8904772884482361,4337,0.99675,4000,0.744,4000,0.0,cicids,0.010019862406719617,0.0009548723670376098,0.0841725291704633,1579
