scenario,model,seed,retention,budget_mode,target_poison_ratio,round,threshold_mode,threshold,n_train,n_honeypot,poison_ratio,fpr,tpr,precision,f1,auroc,tn,fp,fn,tp,cum_flows,cum_packets,cum_bytes,cum_duration_s,batch_flows,batch_packets,batch_bytes,batch_duration_s,batch_admitted,batch_resampled,tpr_seen_both,n_seen_both,tpr_seed_only,n_seed_only,tpr_honeypot_only,n_honeypot_only,jitter,dataset
s0,xgboost,5,accumulate,fixed_ratio,0.5,0,fixed,0.0815638080239296,30000,0,0.0,0.019625,0.861230445002837,0.9312007011393515,0.8948498757737819,0.9845039829375051,39215,785,1712,10625,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8655752824533087,4337,0.99625,4000,0.7215,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,0,recalibrated,0.1613209992647171,30000,0,0.0,0.00945,0.8465591310691416,0.9650711513583441,0.9019387711041064,0.9845039829375051,39622,378,1893,10444,0,0.0,0.0,0.0,0,0.0,0.0,0.0,True,False,0.8351394973483975,4337,0.99625,4000,0.70925,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,1,fixed,0.0815638080239296,31500,1500,0.047619047619047616,0.054375,0.9252654616195185,0.8399558498896247,0.8805492343888609,0.9901670371646267,37825,2175,922,11415,1500,19363.0,16681350.0,112311.923188,1500,19363.0,16681350.0,112311.923188,True,False,0.8711090615632926,4337,0.9975,4000,0.91175,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,1,recalibrated,0.3158513307571411,31500,1500,0.047619047619047616,0.009975,0.8622841857826051,0.9638488719760805,0.9102421493967656,0.9901670371646267,39601,399,1699,10638,1500,19363.0,16681350.0,112311.923188,1500,19363.0,16681350.0,112311.923188,True,False,0.8123126585197141,4337,0.99575,4000,0.783,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,2,fixed,0.0815638080239296,33000,3000,0.09090909090909091,0.071925,0.9375861230445003,0.8008169482137912,0.8638213658937306,0.9893948133662965,37123,2877,770,11567,3000,38496.0,33237471.0,225316.231914,1500,19133.0,16556121.0,113004.308726,True,False,0.8849435093382523,4337,0.9965,4000,0.93575,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,2,recalibrated,0.4001484215259552,33000,3000,0.09090909090909091,0.0077,0.8690929723595687,0.97207615593835,0.9177044550006419,0.9893948133662965,39692,308,1615,10722,3000,38496.0,33237471.0,225316.231914,1500,19133.0,16556121.0,113004.308726,True,False,0.8088540465759742,4337,0.99525,4000,0.80825,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,3,fixed,0.0815638080239296,34500,4500,0.13043478260869565,0.058775,0.9455297073842912,0.8322631278538812,0.8852882024816908,0.9900717232714599,37649,2351,672,11665,4500,57770.0,50139788.0,338978.54117,1500,19274.0,16902317.0,113662.309256,True,False,0.8761816924141111,4337,0.99725,4000,0.969,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,3,recalibrated,0.36216214299201965,34500,4500,0.13043478260869565,0.008175,0.8651211801896733,0.9702727272727273,0.9146848352401765,0.9900717232714599,39673,327,1664,10673,4500,57770.0,50139788.0,338978.54117,1500,19274.0,16902317.0,113662.309256,True,False,0.8040119898547383,4337,0.9955,4000,0.801,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,4,fixed,0.0815638080239296,36000,6000,0.16666666666666666,0.052975,0.9499067844694821,0.8468709351062292,0.8954345749761223,0.992176715368404,37881,2119,618,11719,6000,76708.0,66896921.0,451929.93153,1500,18938.0,16757133.0,112951.39036,True,False,0.881715471524095,4337,0.99675,4000,0.977,4000,,cicids
s0,xgboost,5,accumulate,fixed_ratio,0.5,4,recalibrated,0.3163813650608063,36000,6000,0.16666666666666666,0.009175,0.8842506281916187,0.96745299751685,0.9239825519840765,0.992176715368404,39633,367,1428,10909,6000,76708.0,66896921.0,451929.93153,1500,18938.0,16757133.0,112951.39036,True,False,0.8097763430943048,4337,0.99575,4000,0.8535,4000,,cicids
